source_file_token,view,slice_id,frame_index,qc_valid,qc_reason,qc_ncc,qc_intensity_scale,qc_residual,rescale_status
,SAX,SAX_s20_2701,39,1,valid,0.9680376205443805,1.0080862533692723,0.11171170091753187,identity_without_rescale_tags
,SAX,SAX_s20_2701,40,1,valid,0.9633291297891191,1.0075901328273245,0.11976263290111994,identity_without_rescale_tags
,SAX,SAX_s20_2701,41,1,valid,0.952625574931799,1.0,0.13092201097957223,identity_without_rescale_tags
,SAX,SAX_s20_2701,42,1,valid,0.9507604247376665,0.993234100135318,0.13279099140701045,identity_without_rescale_tags
,SAX,SAX_s20_2701,43,1,valid,0.9257636831123995,0.994535519125683,0.15698846327347013,identity_without_rescale_tags
,SAX,SAX_s20_2701,44,1,valid,0.9423574374023684,0.9946236559139785,0.14734502336236902,identity_without_rescale_tags
,SAX,SAX_s20_2701,45,1,valid,0.9480146096634614,0.9928400954653938,0.1384707033469925,identity_without_rescale_tags
,SAX,SAX_s20_2701,46,1,valid,0.9477760967014718,0.9855072463768116,0.1391140792986605,identity_without_rescale_tags
,SAX,SAX_s20_2701,47,1,valid,0.9481824163642999,0.9904974846282839,0.13384132211874164,identity_without_rescale_tags
,SAX,SAX_s20_2701,48,1,valid,0.9511172189726648,0.9914807302231238,0.127030920976263,identity_without_rescale_tags
,SAX,SAX_s20_2701,49,1,valid,0.9643497711709701,0.994475138121547,0.11773936956878212,identity_without_rescale_tags
,SAX,SAX_s21_2801,0,1,valid,0.8387572741465467,1.0551279774238747,0.24437376328274904,identity_without_rescale_tags
,SAX,SAX_s21_2801,1,1,valid,0.839444957423859,1.0261865238227812,0.2512726675759061,identity_without_rescale_tags
,SAX,SAX_s21_2801,2,1,valid,0.8761672088767718,1.0249257273821524,0.221016090410656,identity_without_rescale_tags
,SAX,SAX_s21_2801,3,1,valid,0.8614202660427122,1.004990850246263,0.2227055712815363,identity_without_rescale_tags
,SAX,SAX_s21_2801,4,1,valid,0.8904344749921494,1.0088227902435554,0.18836739900848462,identity_without_rescale_tags
,SAX,SAX_s21_2801,5,1,valid,0.9382222203464275,1.0125759804309205,0.14799190424404773,identity_without_rescale_tags
,SAX,SAX_s21_2801,6,1,valid,0.9441986642268815,1.0098062111346173,0.1354610965122585,identity_without_rescale_tags
,SAX,SAX_s21_2801,7,1,valid,0.9346663761703132,1.0077011948268848,0.14598943712210127,identity_without_rescale_tags
,SAX,SAX_s21_2801,8,1,valid,0.9466391955017189,1.0158730158730158,0.136638388214554,identity_without_rescale_tags
,SAX,SAX_s21_2801,9,1,valid,0.9383265263754287,1.0080042712226374,0.13707633271902228,identity_without_rescale_tags
,SAX,SAX_s21_2801,10,1,valid,0.9362671184940892,1.0056048587659363,0.1422392918632547,identity_without_rescale_tags
,SAX,SAX_s21_2801,11,1,valid,0.9469578103396908,0.9955947136563876,0.1304387425754257,identity_without_rescale_tags
,SAX,SAX_s21_2801,12,1,valid,0.9073385784239434,0.9957446808510638,0.16216639365634752,identity_without_rescale_tags
,SAX,SAX_s21_2801,13,1,valid,0.9354736854409781,0.9958012575659634,0.13205020498496392,identity_without_rescale_tags
,SAX,SAX_s21_2801,14,1,valid,0.9244452475616961,0.9919419770401537,0.14516838732319812,identity_without_rescale_tags
,SAX,SAX_s21_2801,15,1,valid,0.90784845716486,0.9982857002914309,0.17525093996902594,identity_without_rescale_tags
,SAX,SAX_s21_2801,16,1,valid,0.9067045207185175,1.0066225165562914,0.19540974849469303,identity_without_rescale_tags
,SAX,SAX_s21_2801,17,1,valid,0.88181139003715,1.0069284064665127,0.22096339993659012,identity_without_rescale_tags
,SAX,SAX_s21_2801,18,1,valid,0.8761944970355724,0.9929078014184397,0.22622522149669277,identity_without_rescale_tags
,SAX,SAX_s21_2801,19,1,valid,0.9003648372831127,0.9959349518859142,0.208195188374327,identity_without_rescale_tags
,SAX,SAX_s21_2801,20,1,valid,0.9197114580611938,0.9839243957944064,0.17689238174831312,identity_without_rescale_tags
,SAX,SAX_s21_2801,21,1,valid,0.9050086109521541,1.001034127269305,0.18145874174267795,identity_without_rescale_tags
,SAX,SAX_s21_2801,22,1,valid,0.9474844438909714,1.0114942528735633,0.13497155478729247,identity_without_rescale_tags
,SAX,SAX_s21_2801,23,1,valid,0.9215995809705032,1.0179689640327187,0.14064738695890408,identity_without_rescale_tags
,SAX,SAX_s21_2801,24,1,valid,0.9155198876458679,1.0105263157894737,0.15006468234805995,identity_without_rescale_tags
,SAX,SAX_s21_2801,25,1,valid,0.939596548268452,1.0,0.1304303048628268,identity_without_rescale_tags
,SAX,SAX_s21_2801,26,1,valid,0.9084496236898868,1.0,0.17042202475592438,identity_without_rescale_tags
,SAX,SAX_s21_2801,27,1,valid,0.934923899743368,1.0,0.14818690555461278,identity_without_rescale_tags
,SAX,SAX_s21_2801,28,1,valid,0.9466448787564662,0.9963680334176102,0.13843330011253122,identity_without_rescale_tags
,SAX,SAX_s21_2801,29,1,valid,0.9004719344218283,0.988919658142977,0.16851653980274858,identity_without_rescale_tags
,SAX,SAX_s21_2801,30,1,valid,0.9446582869571943,0.9859976156338663,0.13751386919239916,identity_without_rescale_tags
,SAX,SAX_s21_2801,31,1,valid,0.9197457436426406,0.9939726760236669,0.1603365183730075,identity_without_rescale_tags
,SAX,SAX_s21_2801,32,1,valid,0.9521780402005807,0.9921551532557225,0.12303329402799887,identity_without_rescale_tags
,SAX,SAX_s21_2801,33,1,valid,0.958598066544771,0.9935483870967742,0.12138474626001022,identity_without_rescale_tags
,SAX,SAX_s21_2801,34,1,valid,0.9113691264166279,0.9987233984762267,0.16483750916117465,identity_without_rescale_tags
,SAX,SAX_s21_2801,35,1,valid,0.9001898951391731,1.0,0.175326630364515,identity_without_rescale_tags
,SAX,SAX_s21_2801,36,1,valid,0.9175471071254439,0.999523126543386,0.17545028533446222,identity_without_rescale_tags
,SAX,SAX_s21_2801,37,1,valid,0.9333141432475129,0.9942857142857143,0.16232199207488782,identity_without_rescale_tags
,SAX,SAX_s21_2801,38,1,valid,0.9225455251065726,0.9852079497147015,0.1687192757378816,identity_without_rescale_tags
,SAX,SAX_s21_2801,39,1,valid,0.9327282000695152,0.9891459404147607,0.16298132652164812,identity_without_rescale_tags
,SAX,SAX_s21_2801,40,1,valid,0.9284614203910229,0.9855643905554473,0.1504280430463877,identity_without_rescale_tags
,SAX,SAX_s21_2801,41,1,valid,0.9162807755994483,1.0057061457061458,0.15280995973079595,identity_without_rescale_tags
,SAX,SAX_s21_2801,42,1,valid,0.9401736155930563,1.0124069478908189,0.1357253602200497,identity_without_rescale_tags
,SAX,SAX_s21_2801,43,1,valid,0.95325743982595,1.0071907974339265,0.12914304903598225,identity_without_rescale_tags
,SAX,SAX_s21_2801,44,1,valid,0.9446812168222561,1.0016220610831632,0.14275621623818635,identity_without_rescale_tags
,SAX,SAX_s21_2801,45,1,valid,0.9317029243878706,0.9915631586648159,0.14260706725464248,identity_without_rescale_tags
,SAX,SAX_s21_2801,46,1,valid,0.8969478420947888,0.9935283135276369,0.17439055873891152,identity_without_rescale_tags
,SAX,SAX_s21_2801,47,1,valid,0.9579636469151458,0.9869281045751634,0.12043459006550507,identity_without_rescale_tags
,SAX,SAX_s21_2801,48,1,valid,0.966730632106155,0.9885743954902833,0.10932787497522253,identity_without_rescale_tags
,SAX,SAX_s21_2801,49,1,valid,0.9534067934435617,0.9873358321106749,0.1254866594038086,identity_without_rescale_tags
,SAX,SAX_s22_2901,0,1,valid,0.9217174275431247,1.0674724900185022,0.17591788783600196,identity_without_rescale_tags
,SAX,SAX_s22_2901,1,1,valid,0.9080119255454085,1.0454545454545454,0.18937072456457943,identity_without_rescale_tags
,SAX,SAX_s22_2901,2,1,valid,0.8925399696791075,1.0373644576352818,0.20682301981893592,identity_without_rescale_tags
,SAX,SAX_s22_2901,3,1,valid,0.9106205717414694,1.0222906275730876,0.18630025183143276,identity_without_rescale_tags
,SAX,SAX_s22_2901,4,1,valid,0.9027292412912644,1.0090206335367626,0.1843788106545858,identity_without_rescale_tags
,SAX,SAX_s22_2901,5,1,valid,0.956981219966558,1.0021551824241157,0.12815270988639754,identity_without_rescale_tags
,SAX,SAX_s22_2901,6,1,valid,0.9602874843064737,1.0,0.1204940932824379,identity_without_rescale_tags
,SAX,SAX_s22_2901,7,1,valid,0.9374414776654685,1.000633377256582,0.13690701983432993,identity_without_rescale_tags
,SAX,SAX_s22_2901,8,1,valid,0.9456832459334724,1.0010808880456237,0.1328812243986252,identity_without_rescale_tags
,SAX,SAX_s22_2901,9,1,valid,0.9315602064727134,1.0,0.14790972696064533,identity_without_rescale_tags
,SAX,SAX_s22_2901,10,1,valid,0.9379200038171848,1.0139324294158183,0.14512656416673886,identity_without_rescale_tags
,SAX,SAX_s22_2901,11,1,valid,0.9310946209412801,1.0061479016897281,0.14891906641417685,identity_without_rescale_tags
,SAX,SAX_s22_2901,12,1,valid,0.9334354856225046,0.9991809991809992,0.15205256960362362,identity_without_rescale_tags
,SAX,SAX_s22_2901,13,1,valid,0.9066117122824392,0.995544002356235,0.17799365329829706,identity_without_rescale_tags
,SAX,SAX_s22_2901,14,1,valid,0.9294081729617385,0.9937206901531205,0.15036438433401317,identity_without_rescale_tags
,SAX,SAX_s22_2901,15,1,valid,0.9485498901436182,0.9942196531791907,0.128478925625288,identity_without_rescale_tags
,SAX,SAX_s22_2901,16,1,valid,0.9566565973958656,0.9910714285714286,0.1178435296772981,identity_without_rescale_tags
,SAX,SAX_s22_2901,17,1,valid,0.9594413328199302,0.9972318325842998,0.1193042484131209,identity_without_rescale_tags
,SAX,SAX_s22_2901,18,1,valid,0.9329941669422492,0.9987381658265053,0.14460012361371252,identity_without_rescale_tags
,SAX,SAX_s22_2901,19,1,valid,0.9480941627557281,0.9973118279569892,0.13759276045459912,identity_without_rescale_tags
,SAX,SAX_s22_2901,20,1,valid,0.9372666594372069,0.9971387696709585,0.1527323542589975,identity_without_rescale_tags
,SAX,SAX_s22_2901,21,1,valid,0.900099621083191,1.0,0.18347281823445138,identity_without_rescale_tags
,SAX,SAX_s22_2901,22,1,valid,0.9042588704916326,0.9945180436252536,0.17574584188288256,identity_without_rescale_tags
,SAX,SAX_s22_2901,23,1,valid,0.9192269354407043,0.9927272727272727,0.16261695765167883,identity_without_rescale_tags
,SAX,SAX_s22_2901,24,1,valid,0.9567629230672364,0.9981635977903146,0.120800078788494,identity_without_rescale_tags
,SAX,SAX_s22_2901,25,1,valid,0.9583884181014322,0.9985243254033063,0.10938958173631176,identity_without_rescale_tags
,SAX,SAX_s22_2901,26,1,valid,0.9527903597237312,1.0,0.11985446849456331,identity_without_rescale_tags
,SAX,SAX_s22_2901,27,1,valid,0.9084085881232162,0.9955555555555555,0.1602069288244969,identity_without_rescale_tags
,SAX,SAX_s22_2901,28,1,valid,0.9258321641115561,1.0,0.1567300724143492,identity_without_rescale_tags
,SAX,SAX_s22_2901,29,1,valid,0.9404385694622341,1.0,0.1458422540839805,identity_without_rescale_tags
,SAX,SAX_s22_2901,30,1,valid,0.9557734137240165,0.9927536231884058,0.12841265664348472,identity_without_rescale_tags
,SAX,SAX_s22_2901,31,1,valid,0.9539901712637919,0.9921031845015382,0.1302268440540904,identity_without_rescale_tags
,SAX,SAX_s22_2901,32,1,valid,0.907266245155437,0.9930625811529611,0.16160700251302165,identity_without_rescale_tags
,SAX,SAX_s22_2901,33,1,valid,0.8999932061242686,0.9939909849729489,0.17583107551495802,identity_without_rescale_tags
,SAX,SAX_s22_2901,34,1,valid,0.9463029904674891,0.9971923250754144,0.14854832236056512,identity_without_rescale_tags
,SAX,SAX_s22_2901,35,1,valid,0.9212784796216351,0.9981167608286252,0.18047456039647145,identity_without_rescale_tags
,SAX,SAX_s22_2901,36,1,valid,0.8865199655545278,0.9959407332220543,0.2171240926753049,identity_without_rescale_tags
,SAX,SAX_s22_2901,37,1,valid,0.8713820237693468,1.0027764929591942,0.23103913866878492,identity_without_rescale_tags
,SAX,SAX_s22_2901,38,1,valid,0.8707174912978198,0.9743589743589743,0.22265249725950187,identity_without_rescale_tags
,SAX,SAX_s22_2901,39,1,valid,0.9213910898919851,1.0046242836369856,0.17269619278514237,identity_without_rescale_tags
,SAX,SAX_s22_2901,40,1,valid,0.9345338392973822,1.008416527009643,0.1535600207304065,identity_without_rescale_tags
,SAX,SAX_s22_2901,41,1,valid,0.9451030213774817,1.0084388185654007,0.14408210150970668,identity_without_rescale_tags
,SAX,SAX_s22_2901,42,1,valid,0.9166612949978707,1.0030911974926422,0.17166354240340748,identity_without_rescale_tags
,SAX,SAX_s22_2901,43,1,valid,0.8966138997859932,1.0063302925299955,0.18352171415100804,identity_without_rescale_tags
,SAX,SAX_s22_2901,44,1,valid,0.9116517643047526,1.0044843049327354,0.17332385029935546,identity_without_rescale_tags
,SAX,SAX_s22_2901,45,1,valid,0.9421780787440769,0.9950980392156863,0.14978056015808458,identity_without_rescale_tags
,SAX,SAX_s22_2901,46,1,valid,0.9357302659477611,0.9935268097207498,0.15873840910366172,identity_without_rescale_tags
,SAX,SAX_s22_2901,47,1,valid,0.9185053661309076,0.9867966988775708,0.1750035546502967,identity_without_rescale_tags
,SAX,SAX_s22_2901,48,1,valid,0.9162143901459627,0.9935431757777893,0.17716017950822185,identity_without_rescale_tags
,SAX,SAX_s22_2901,49,1,valid,0.9445780519035454,0.9902912621359223,0.1431114292918121,identity_without_rescale_tags
,SAX,SAX_s23_3001,0,1,valid,0.8858874779885265,1.0609981515711646,0.21990411661066137,identity_without_rescale_tags
,SAX,SAX_s23_3001,1,1,valid,0.879752012289215,1.0241260462826194,0.21090120457616862,identity_without_rescale_tags
,SAX,SAX_s23_3001,2,1,valid,0.9134999106496798,1.0136388434260775,0.1795205291508634,identity_without_rescale_tags
,SAX,SAX_s23_3001,3,1,valid,0.9133719175575294,1.0045731707317074,0.16957055263583795,identity_without_rescale_tags
,SAX,SAX_s23_3001,4,1,valid,0.9248096077673251,1.0113960113960114,0.1504401728183646,identity_without_rescale_tags
,SAX,SAX_s23_3001,5,1,valid,0.9477701776425632,1.0217391304347827,0.12691016695509932,identity_without_rescale_tags
,SAX,SAX_s23_3001,6,1,valid,0.9331868548079197,1.0179856115107915,0.14399314941619581,identity_without_rescale_tags
,SAX,SAX_s23_3001,7,1,valid,0.9503300502534753,1.0076726342710998,0.12420719192247304,identity_without_rescale_tags
,SAX,SAX_s23_3001,8,1,valid,0.9040392967655244,1.009090909090909,0.17545008472999524,identity_without_rescale_tags
,SAX,SAX_s23_3001,9,1,valid,0.9340104409166733,1.0115146147032772,0.15175741984890687,identity_without_rescale_tags
,SAX,SAX_s23_3001,10,1,valid,0.9536805815463307,1.001330376940133,0.1326903773817673,identity_without_rescale_tags
,SAX,SAX_s23_3001,11,1,valid,0.9506908484693825,1.0013198416190057,0.13972197850922494,identity_without_rescale_tags
,SAX,SAX_s23_3001,12,1,valid,0.933821726649069,0.9910714285714286,0.1517770177961134,identity_without_rescale_tags
,SAX,SAX_s23_3001,13,1,valid,0.9347312759054407,0.9991103202846975,0.14532266106736028,identity_without_rescale_tags
,SAX,SAX_s23_3001,14,1,valid,0.9647942901541361,0.9933333333333333,0.11330776262064998,identity_without_rescale_tags
,SAX,SAX_s23_3001,15,1,valid,0.9255418763633175,0.9953917050691244,0.152098995351319,identity_without_rescale_tags
,SAX,SAX_s23_3001,16,1,valid,0.9088200234606262,1.0011273957158964,0.1768823068809181,identity_without_rescale_tags
,SAX,SAX_s23_3001,17,1,valid,0.8893906612459422,1.0127226463104326,0.21254476065277444,identity_without_rescale_tags
,SAX,SAX_s23_3001,18,1,valid,0.8848184440227789,1.004566210045662,0.22072115481353566,identity_without_rescale_tags
,SAX,SAX_s23_3001,19,1,valid,0.8892309098895552,0.9989615784008308,0.21607945719056756,identity_without_rescale_tags
,SAX,SAX_s23_3001,20,1,valid,0.8941998107451976,1.0,0.2051613280357145,identity_without_rescale_tags
,SAX,SAX_s23_3001,21,1,valid,0.9151633770287873,0.9935760171306209,0.16877167297052317,identity_without_rescale_tags
,SAX,SAX_s23_3001,22,1,valid,0.9274749976624349,1.0056818181818181,0.1520725553404691,identity_without_rescale_tags
,SAX,SAX_s23_3001,23,1,valid,0.9659742238030488,1.0078171978352375,0.11259169144299966,identity_without_rescale_tags
,SAX,SAX_s23_3001,24,1,valid,0.9662384075330993,1.0086655112651646,0.11170560591729321,identity_without_rescale_tags
,SAX,SAX_s23_3001,25,1,valid,0.9667268316031364,1.004149377593361,0.11289991132645986,identity_without_rescale_tags
,SAX,SAX_s23_3001,26,1,valid,0.9186794953119133,0.9984756097560976,0.14890433425780722,identity_without_rescale_tags
,SAX,SAX_s23_3001,27,1,valid,0.8969408017000569,0.9987878787878788,0.1838619904235097,identity_without_rescale_tags
,SAX,SAX_s23_3001,28,1,valid,0.93113102559952,0.9966777408637874,0.15621314662933303,identity_without_rescale_tags
,SAX,SAX_s23_3001,29,1,valid,0.9494318741454587,0.9994987468671679,0.14269668627149068,identity_without_rescale_tags
,SAX,SAX_s23_3001,30,1,valid,0.9537214695607606,0.9875518672199171,0.13266783743867377,identity_without_rescale_tags
,SAX,SAX_s23_3001,31,1,valid,0.9510667509233441,0.9894419306184012,0.12848955838509915,identity_without_rescale_tags
,SAX,SAX_s23_3001,32,1,valid,0.918438292908565,0.9863636363636363,0.15308288972426262,identity_without_rescale_tags
,SAX,SAX_s23_3001,33,1,valid,0.9385549777052759,0.9929824561403509,0.1439082800360326,identity_without_rescale_tags
,SAX,SAX_s23_3001,34,1,valid,0.9493328054872144,0.9947089947089947,0.1387209137274169,identity_without_rescale_tags
,SAX,SAX_s23_3001,35,1,valid,0.9309243820294703,1.0007272727272727,0.17206062626046656,identity_without_rescale_tags
,SAX,SAX_s23_3001,36,1,valid,0.9045025461791653,1.0031948881789137,0.20135003103926197,identity_without_rescale_tags
,SAX,SAX_s23_3001,37,1,valid,0.8764227539627432,1.0053475935828877,0.21672158030765787,identity_without_rescale_tags
,SAX,SAX_s23_3001,38,1,valid,0.874524742024479,0.9936102236421726,0.2077754420833613,identity_without_rescale_tags
,SAX,SAX_s23_3001,39,1,valid,0.955960467452711,0.9963636363636363,0.1344381986940003,identity_without_rescale_tags
,SAX,SAX_s23_3001,40,1,valid,0.961707567783509,0.9985652797704447,0.12157501479981905,identity_without_rescale_tags
,SAX,SAX_s23_3001,41,1,valid,0.9536018502646274,0.9933481152993349,0.1220727494258182,identity_without_rescale_tags
,SAX,SAX_s23_3001,42,1,valid,0.9663657224015629,0.9931506849315068,0.10371671707390144,identity_without_rescale_tags
,SAX,SAX_s23_3001,43,1,valid,0.9330178212845659,0.9882352941176471,0.13424613490826434,identity_without_rescale_tags
,SAX,SAX_s23_3001,44,1,valid,0.964083759123245,0.9988151658767772,0.10916606221669589,identity_without_rescale_tags
,SAX,SAX_s23_3001,45,1,valid,0.9547275973760891,0.996742671009772,0.11873080809468389,identity_without_rescale_tags
,SAX,SAX_s23_3001,46,1,valid,0.9505487616038825,0.9950617283950617,0.13300554574817686,identity_without_rescale_tags
,SAX,SAX_s23_3001,47,1,valid,0.9515793066083718,0.98989898989899,0.12660629513361565,identity_without_rescale_tags
,SAX,SAX_s23_3001,48,1,valid,0.9044370926044509,0.9889669007021064,0.15790095924123765,identity_without_rescale_tags
,SAX,SAX_s23_3001,49,1,valid,0.9378386762886474,0.9878542510121457,0.13143182106793092,identity_without_rescale_tags
,SAX,SAX_s24_3101,0,1,valid,0.8429347598677588,1.0801801801801802,0.25230055385376404,identity_without_rescale_tags
,SAX,SAX_s24_3101,1,1,valid,0.8100076744948967,1.0391841116478797,0.2343599564805285,identity_without_rescale_tags
,SAX,SAX_s24_3101,2,1,valid,0.807306978616356,1.0225763612217795,0.22625451875982414,identity_without_rescale_tags
,SAX,SAX_s24_3101,3,1,valid,0.8998230358583638,1.0155102040816326,0.16761908191399286,identity_without_rescale_tags
,SAX,SAX_s24_3101,4,1,valid,0.8712344591272492,1.0146931719965429,0.18804434412183935,identity_without_rescale_tags
,SAX,SAX_s24_3101,5,1,valid,0.9425068913688776,1.0268562401263823,0.13744680330363485,identity_without_rescale_tags
,SAX,SAX_s24_3101,6,1,valid,0.9135970877921076,1.0204488778054863,0.15515893073494505,identity_without_rescale_tags
,SAX,SAX_s24_3101,7,1,valid,0.9485624019056026,1.0126582278481013,0.13675684862601284,identity_without_rescale_tags
,SAX,SAX_s24_3101,8,1,valid,0.8864025729025403,1.0032715376226826,0.16197555397967892,identity_without_rescale_tags
,SAX,SAX_s24_3101,9,1,valid,0.8470652846757265,1.0017574692442883,0.2087313398470447,identity_without_rescale_tags
,SAX,SAX_s24_3101,10,1,valid,0.8624921846237387,0.998661311914324,0.18789029700651202,identity_without_rescale_tags
,SAX,SAX_s24_3101,11,1,valid,0.8795236298714627,0.9974785678265254,0.17359369865643348,identity_without_rescale_tags
,SAX,SAX_s24_3101,12,1,valid,0.826662112380897,1.0,0.19332695305013076,identity_without_rescale_tags
,SAX,SAX_s24_3101,13,1,valid,0.7860239739245208,1.0017094017094017,0.22074600950565326,identity_without_rescale_tags
,SAX,SAX_s24_3101,14,1,valid,0.8630866841563811,1.0113805047006432,0.21733222721648845,identity_without_rescale_tags
,SAX,SAX_s24_3101,15,1,valid,0.8602541360397831,1.002865329512894,0.2186686245008597,identity_without_rescale_tags
,SAX,SAX_s24_3101,16,1,valid,0.8853085125497614,1.0019238168526357,0.20956147379223128,identity_without_rescale_tags
,SAX,SAX_s24_3101,17,1,valid,0.8370475395156463,0.9980732177263969,0.23230398989634707,identity_without_rescale_tags
,SAX,SAX_s24_3101,18,1,valid,0.889858086909478,0.9945652173913043,0.1913901377730608,identity_without_rescale_tags
,SAX,SAX_s24_3101,19,1,valid,0.7971048196864989,1.0,0.21372895980950504,identity_without_rescale_tags
,SAX,SAX_s24_3101,20,1,valid,0.8428482334587256,1.0167064439140812,0.1763622413930444,identity_without_rescale_tags
,SAX,SAX_s24_3101,21,1,valid,0.8623274861500394,1.0098176718092566,0.17423751839900894,identity_without_rescale_tags
,SAX,SAX_s24_3101,22,1,valid,0.8488845685556076,1.0060851926977687,0.1871474057945121,identity_without_rescale_tags
,SAX,SAX_s24_3101,23,1,valid,0.8386301249788413,1.0,0.18635283043563244,identity_without_rescale_tags
,SAX,SAX_s24_3101,24,1,valid,0.8192929191813626,1.0,0.2116531409982562,identity_without_rescale_tags
,SAX,SAX_s24_3101,25,1,valid,0.9426100016351809,1.002729754322111,0.1500873806885207,identity_without_rescale_tags
,SAX,SAX_s24_3101,26,1,valid,0.9607024454323302,0.988313856427379,0.12812171533892225,identity_without_rescale_tags
,SAX,SAX_s24_3101,27,1,valid,0.95895617871316,0.9859154929577465,0.12150665157867023,identity_without_rescale_tags
,SAX,SAX_s24_3101,28,1,valid,0.9612576533450513,0.9938786867000556,0.12289525342600896,identity_without_rescale_tags
,SAX,SAX_s24_3101,29,1,valid,0.9444121792571043,0.9905660377358491,0.14131605526051852,identity_without_rescale_tags
,SAX,SAX_s24_3101,30,1,valid,0.9611115942273124,0.9912621359223301,0.12796771095675916,identity_without_rescale_tags
,SAX,SAX_s24_3101,31,1,valid,0.9417626382010029,0.99,0.15362568947708538,identity_without_rescale_tags
,SAX,SAX_s24_3101,32,1,valid,0.933128491749678,0.9896907216494846,0.1612055905929641,identity_without_rescale_tags
,SAX,SAX_s24_3101,33,1,valid,0.9293080992812373,0.9896193771626297,0.15948105723582148,identity_without_rescale_tags
,SAX,SAX_s24_3101,34,1,valid,0.9489113204930045,0.9895678092399404,0.13636604668112334,identity_without_rescale_tags
,SAX,SAX_s24_3101,35,1,valid,0.9667618123337716,0.9978308026030369,0.11370709403629443,identity_without_rescale_tags
,SAX,SAX_s24_3101,36,1,valid,0.954231699714431,1.0007007708479327,0.1306000012692373,identity_without_rescale_tags
,SAX,SAX_s24_3101,37,1,valid,0.9623530323433199,0.9970326409495549,0.12068438483200755,identity_without_rescale_tags
,SAX,SAX_s24_3101,38,1,valid,0.9181576906521383,0.9975490196078431,0.16851865088839238,identity_without_rescale_tags
,SAX,SAX_s24_3101,39,1,valid,0.9414552103029106,1.0,0.15194430534348158,identity_without_rescale_tags
,SAX,SAX_s24_3101,40,1,valid,0.945044620998893,0.9921875,0.14836813863425366,identity_without_rescale_tags
,SAX,SAX_s24_3101,41,1,valid,0.9412488965258319,0.9889233495790872,0.15297238854459172,identity_without_rescale_tags
,SAX,SAX_s24_3101,42,1,valid,0.9357072307299495,0.9871977240398293,0.15709454805819426,identity_without_rescale_tags
,SAX,SAX_s24_3101,43,1,valid,0.9346062796584012,0.9859154929577465,0.15036005436126726,identity_without_rescale_tags
,SAX,SAX_s24_3101,44,1,valid,0.9621613418782555,0.9878934624697336,0.11679397885502825,identity_without_rescale_tags
,SAX,SAX_s24_3101,45,1,valid,0.9596687702945228,0.9875311720698254,0.12324883264800304,identity_without_rescale_tags
,SAX,SAX_s24_3101,46,1,valid,0.9542391186914874,0.9952406134320465,0.13353218478770787,identity_without_rescale_tags
,SAX,SAX_s24_3101,47,1,valid,0.9245976711699166,1.0,0.16629630430202563,identity_without_rescale_tags
,SAX,SAX_s24_3101,48,1,valid,0.9410383781195955,0.9962546816479401,0.1551910786573639,identity_without_rescale_tags
,SAX,SAX_s24_3101,49,1,valid,0.9228895052525992,0.9965753424657534,0.1801723288144962,identity_without_rescale_tags
,SAX,SAX_s25_3201,0,1,valid,0.9183108043138178,1.0601626016260162,0.18415670789899108,identity_without_rescale_tags
,SAX,SAX_s25_3201,1,1,valid,0.9427592767865729,1.0395936468646865,0.15242009745653967,identity_without_rescale_tags
,SAX,SAX_s25_3201,2,1,valid,0.926345259568644,1.029769289849935,0.1646887296530249,identity_without_rescale_tags
,SAX,SAX_s25_3201,3,1,valid,0.960367975645992,1.028447473175731,0.13268360405946272,identity_without_rescale_tags
,SAX,SAX_s25_3201,4,1,valid,0.9666204552998727,1.0233313562672994,0.12071011569991666,identity_without_rescale_tags
,SAX,SAX_s25_3201,5,1,valid,0.9667178268159383,1.014578725262999,0.1158056515700471,identity_without_rescale_tags
,SAX,SAX_s25_3201,6,1,valid,0.960913993343375,1.0060634341548949,0.12249868813403236,identity_without_rescale_tags
,SAX,SAX_s25_3201,7,1,valid,0.9340829502306968,1.0,0.15423092260111726,identity_without_rescale_tags
,SAX,SAX_s25_3201,8,1,valid,0.9456137871630462,0.9983443663226568,0.13458703586678925,identity_without_rescale_tags
,SAX,SAX_s25_3201,9,1,valid,0.9688746740468595,0.9908683787570858,0.1100255080442775,identity_without_rescale_tags
,SAX,SAX_s25_3201,10,1,valid,0.9686054642851483,0.9919354838709677,0.1124801111989882,identity_without_rescale_tags
,SAX,SAX_s25_3201,11,1,valid,0.9504263370424516,0.995380063060878,0.13772561749203802,identity_without_rescale_tags
,SAX,SAX_s25_3201,12,1,valid,0.9396186093043746,1.0029006541721883,0.15682493460474334,identity_without_rescale_tags
,SAX,SAX_s25_3201,13,1,valid,0.90988576710521,1.0082644628099173,0.18936157725340022,identity_without_rescale_tags
,SAX,SAX_s25_3201,14,1,valid,0.9048960812110327,1.0049834024552777,0.2057372731407855,identity_without_rescale_tags
,SAX,SAX_s25_3201,15,1,valid,0.8623211865015633,1.006655592469546,0.25350390695086467,identity_without_rescale_tags
,SAX,SAX_s25_3201,16,1,valid,0.8476517568815386,1.0,0.2642017851905062,identity_without_rescale_tags
,SAX,SAX_s25_3201,17,1,valid,0.8494414603522346,0.9974560045734749,0.2557766459079433,identity_without_rescale_tags
,SAX,SAX_s25_3201,18,1,valid,0.8560669679426167,0.9795918367346939,0.24758946192561349,identity_without_rescale_tags
,SAX,SAX_s25_3201,19,1,valid,0.8962733586570525,0.997657156239594,0.21011109115223514,identity_without_rescale_tags
